stn,wban,date,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
295780,99999,2020-03-10,2020,03,10,22.7,8,20.2,8,1016.8,8,966.7,8,13.7,8,5.3,8,7.8,999.9,26.4,,18.5,*,0.1,F,5.9,1,0,1,0,1010,1010
306730,99999,2020-04-22,2020,04,22,29.8,8,14.1,8,1022.1,8,945.3,8,31.1,8,6.1,7,9.7,999.9,42.1,,14.2,*,0.0,F,1.6,1,0,1,0,0,10100
484250,99999,2020-03-21,2020,03,21,87.1,8,74.4,8,1010.8,8,9.8,8,3.4,8,2.5,8,4.1,999.9,98.8,,79.9,,0.0,I,999.9,1,1,1,1,1,1
561720,99999,2020-05-12,2020,05,12,55.1,8,41.6,8,1001.9,8,733.5,8,16.7,8,3.1,7,3.9,999.9,70.5,,42.6,,0.14,G,999.9,1,0,1,0,0,10100
572450,99999,2020-06-22,2020,06,22,72.4,8,67.4,8,1005.4,8,972.1,8,13.6,8,1.7,8,2.3,999.9,77.9,,69.3,,0.03,G,999.9,1,0,1,0,0,10100
655940,99999,2020-04-23,2020,04,23,80.3,8,78.7,8,1009.6,8,6.3,8,6.1,8,4.5,8,6,999.9,86.0,,77.0,,0.0,I,999.9,1,1,11,11,11,11
977960,99999,2020-09-01,2020,09,01,79.3,8,74.8,8,1010.0,8,5.2,8,3.9,8,5.7,8,9.9,999.9,88.5,,72.9,*,99.99,,999.9,1,1,0,1,0,11010
229130,99999,2020-04-11,2020,04,11,31.0,8,23.7,8,1017.5,8,14.5,8,6.2,8,999.9,0,999.9,999.9,40.3,,23.2,,0.02,F,999.9,1,0,1,0,0,10100
272830,99999,2020-04-24,2020,04,24,29.6,8,17.5,8,1001.7,8,985.8,8,10.1,8,5.8,8,9.7,999.9,34.2,,23.4,,0.02,F,999.9,1,0,1,0,0,10100
296760,99999,2020-03-03,2020,03,03,21.7,8,14.2,8,1017.3,8,973.9,8,11.2,8,2.5,7,3.9,999.9,37.2,,-1.3,,0.0,F,4.3,1,1,1,0,0,11100
306830,99999,2020-12-24,2020,12,24,-18.9,8,-25.6,8,1019.6,7,948.1,7,999.9,0,1.9,4,1.9,999.9,-3.6,,-29.9,*,0.0,F,5.1,1,1,0,1,0,11010
407260,99999,2020-04-01,2020,04,01,49.9,8,38.9,8,1010.0,8,860.7,8,6.1,8,9,8,15.5,999.9,55.8,,45.7,,0.0,G,999.9,1,0,1,0,0,10100
572450,99999,2020-06-17,2020,06,17,70.3,8,67.4,8,1004.6,8,971.3,8,12.5,8,1.9,8,2.7,11.3,83.8,,68.7,,1.83,G,999.9,1,0,1,0,0,10100
170981,99999,2020-11-03,2020,11,03,67.1,8,53.4,8,9999.9,0,999.9,0,6.1,8,2.8,8,8,999.9,71.6,*,60.8,*,99.99,,999.9,1,0,1,1,0,10110
221270,99999,2020-04-11,2020,04,11,23.3,8,14.0,8,1012.0,8,991.4,8,11.2,8,5.3,7,9.7,999.9,33.1,,12.6,*,0.0,F,23.2,1,0,1,0,0,10100
224810,99999,2020-03-20,2020,03,20,18.6,8,13.2,8,1006.2,8,0.7,8,11.7,8,8,8,13.6,23.3,27.5,,8.4,,0.02,E,999.9,1,1,1,0,0,11100
228310,99999,2020-04-05,2020,04,05,27.7,8,21.0,8,1018.3,8,12.7,8,10.1,8,6.2,6,11.7,999.9,37.8,,20.8,,0.0,F,1.6,1,0,1,0,0,10100
229540,99999,2020-04-04,2020,04,04,33.2,8,22.9,8,1005.7,8,980.9,8,16.1,8,8,8,11.7,999.9,39.0,,27.7,*,0.01,F,8.3,1,1,1,0,0,11100
228020,99999,2020-04-15,2020,04,15,33.4,8,28.4,8,996.4,8,994.1,8,21.2,8,2.6,6,3.9,999.9,42.3,,26.4,,0.0,F,0.4,1,1,1,0,0,11100
230320,99999,2020-12-02,2020,12,02,29.2,8,25.4,8,1009.6,8,6.4,8,3.0,8,28.9,8,36.9,999.9,31.3,,27.1,,0.0,F,1.2,1,1,1,0,0,11100
292820,99999,2020-10-19,2020,10,19,32.2,8,18.6,8,1019.0,8,2.1,8,21.7,8,8.5,8,9.7,999.9,35.4,,30.4,*,0.0,F,999.9,1,1,1,0,0,11100
355220,99999,2020-02-06,2020,02,06,30.0,8,27.3,8,1011.4,8,986.2,8,999.9,0,7.8,8,11.7,999.9,34.0,*,23.4,,99.99,,2.8,1,0,1,1,0,10110
295940,99999,2020-05-02,2020,05,02,46.2,8,39.3,8,1010.6,8,973.8,8,26.1,5,6.8,8,9.7,999.9,56.5,,38.1,,0.35,F,999.9,1,1,0,1,0,11010
509530,99999,2020-08-16,2020,08,16,74.4,8,69.0,8,1008.1,8,994.4,8,12.0,8,2.7,8,3.9,999.9,84.6,,64.2,,0.2,G,999.9,1,0,1,0,0,10100
689060,99999,2020-06-08,2020,06,08,45.6,8,38.5,8,1014.2,8,7.6,8,11.7,8,16.8,8,21,999.9,51.8,,41.7,,0.16,G,999.9,1,0,1,0,0,10100
232260,99999,2020-06-02,2020,06,02,34.9,8,28.9,8,1019.1,8,997.6,8,6.2,8,6.8,8,9.7,999.9,41.0,,29.8,,0.0,F,999.9,1,0,1,0,0,10100
227490,99999,2020-04-05,2020,04,05,27.0,8,22.3,8,1016.7,8,3.9,8,11.2,8,5.8,7,9.7,999.9,34.2,,20.8,,0.04,F,1.2,1,1,1,0,0,11100
239210,99999,2020-10-28,2020,10,28,30.4,8,27.6,8,1019.1,8,7.1,8,9.5,8,2.9,6,3.9,999.9,35.2,*,14.2,,0.12,F,2.4,1,1,1,0,0,11100
243380,99999,2020-09-30,2020,09,30,28.5,8,24.7,8,1016.0,8,978.1,8,28.7,8,4.6,8,13.6,999.9,30.7,,26.2,,0.01,E,999.9,1,1,1,0,0,11100
274850,99999,2020-04-24,2020,04,24,31.0,8,17.9,8,1003.9,8,989.0,8,12.4,8,5.6,8,7.8,999.9,36.7,,22.5,,0.0,F,1.6,1,0,1,0,0,10100
299390,99999,2020-05-05,2020,05,05,40.8,8,34.7,8,1025.2,8,997.3,8,12.4,8,4.3,5,7.8,999.9,48.0,,36.9,,0.28,F,999.9,1,0,1,0,0,10100
306730,99999,2020-04-25,2020,04,25,36.2,8,21.1,8,1022.0,8,946.2,8,31.1,8,6.6,5,9.7,999.9,50.7,,17.6,*,0.0,F,999.9,1,0,1,0,0,10100
324770,99999,2020-11-19,2020,11,19,26.1,8,20.4,8,999.0,8,995.8,8,6.2,8,8.5,8,11.7,999.9,28.4,,24.3,,0.16,F,7.9,1,0,1,0,0,10100
506030,99999,2020-08-03,2020,08,03,68.2,8,62.1,8,996.0,8,935.3,8,14.1,8,12.4,8,15.5,999.9,85.5,,61.7,,0.21,G,999.9,1,0,1,0,0,10100
537980,99999,2020-07-07,2020,07,07,84.8,8,70.9,8,1005.3,8,984.6,8,9.1,8,4.4,8,5.8,999.9,92.3,,73.4,,1.31,G,999.9,1,0,1,0,0,10100
509630,99999,2020-05-24,2020,05,24,57.6,8,51.8,8,1003.8,8,990.8,8,16.6,8,4.5,8,6.6,23.5,69.1,,49.3,,0.68,G,0.8,1,0,1,0,0,10100
555780,99999,2020-07-26,2020,07,26,58.6,8,47.3,8,998.9,8,642.4,8,16.7,8,3.9,7,9.7,999.9,73.2,,50.2,,0.23,G,999.9,1,0,1,0,0,10100
590230,99999,2020-07-01,2020,07,01,82.8,8,78.2,8,1001.4,8,972.3,8,6.5,8,3.6,8,11.7,999.9,92.1,,77.7,,1.98,G,999.9,1,0,1,0,0,10100
595010,99999,2020-06-26,2020,06,26,85.3,8,80.3,8,1008.5,8,6.5,8,18.6,8,5.8,8,9.7,999.9,88.5,,81.7,,0.54,G,999.9,1,0,1,0,0,10100
984320,99999,2020-11-26,2020,11,26,82.1,8,75.5,8,1010.5,8,9.3,8,11.2,8,7.4,6,11.7,999.9,88.7,,73.8,,99.99,,999.9,1,0,1,1,0,10110
285520,99999,2020-04-14,2020,04,14,38.5,8,28.4,8,1010.8,8,999.7,8,6.2,8,4.9,8,9.7,999.9,45.1,*,31.8,,0.08,E,999.9,1,0,1,0,0,10100
278170,99999,2020-01-22,2020,01,22,34.2,8,28.5,8,1001.8,8,977.4,8,7.7,8,7.3,8,9.7,999.9,37.9,*,29.8,*,0.01,F,3.9,1,1,1,0,0,11100
279620,99999,2020-01-26,2020,01,26,28.5,8,21.1,8,1005.0,8,983.9,8,4.8,8,9.2,8,13.6,999.9,30.4,,24.6,*,0.08,F,999.9,1,1,1,0,0,11100
306830,99999,2020-05-12,2020,05,12,39.3,8,16.6,8,1002.7,8,940.6,8,31.1,6,6.2,5,9.7,999.9,52.2,,23.5,*,0.0,F,999.9,1,0,1,0,0,10100
370210,99999,2020-12-20,2020,12,20,31.1,8,30.3,8,1029.5,8,1.7,8,3.0,8,3.2,8,3.9,999.9,33.3,,29.1,,0.06,F,999.9,1,1,1,0,0,11100
419530,99999,2020-09-27,2020,09,27,81.2,8,79.5,8,1004.9,8,4.3,8,2.4,8,1.6,8,5.1,999.9,85.1,,77.9,,0.87,G,999.9,1,1,0,1,0,11010
419410,99999,2020-03-03,2020,03,03,72.6,8,64.4,8,1011.4,8,10.8,8,3.0,8,1.2,8,4.1,999.9,84.2,,61.0,,1.1,G,999.9,1,0,1,1,0,10110
430630,99999,2020-09-09,2020,09,09,78.1,8,72.7,8,1005.6,8,944.1,8,3.3,8,0.8,8,4.1,999.9,87.3,*,71.8,,1.38,E,999.9,1,0,1,1,0,10110
429330,99999,2020-07-15,2020,07,15,79.5,8,76.8,8,999.5,8,999.9,0,3.0,8,0.1,8,1,999.9,84.6,*,74.8,,0.75,G,999.9,1,0,1,1,0,10110
506030,99999,2020-07-12,2020,07,12,76.0,8,62.8,8,1002.0,8,941.8,8,15.1,8,7.8,8,11.7,999.9,95.0,,64.6,,0.39,G,999.9,1,0,1,0,0,10100
561720,99999,2020-05-15,2020,05,15,49.3,8,42.9,8,1009.8,7,735.7,8,14.3,8,2.7,8,3.9,999.9,74.5,,36.3,,0.15,G,999.9,1,0,1,0,0,10100
588340,99999,2020-07-28,2020,07,28,82.2,8,75.8,8,1007.8,8,990.5,8,10.0,8,4.4,7,13.6,999.9,97.5,,78.1,,0.69,G,999.9,1,0,1,0,0,10100
596580,99999,2020-09-26,2020,09,26,82.8,8,77.7,8,1008.0,8,1.8,8,13.6,8,4.4,8,7.8,999.9,89.8,,76.6,,2.5,G,999.9,1,0,1,0,0,10100
592650,99999,2020-05-21,2020,05,21,81.9,8,78.2,8,1002.2,8,989.1,8,3.6,8,3.3,8,5.8,10.1,91.2,,75.7,,1.43,G,999.9,1,0,1,0,0,10100
986440,99999,2020-09-08,2020,09,08,84.1,8,76.4,8,1010.1,8,7.2,8,9.0,8,2.3,6,3.9,999.9,92.1,,73.8,,0.0,G,999.9,1,0,1,1,0,10110
228920,99999,2020-01-22,2020,01,22,32.1,8,22.9,8,1002.9,8,1.3,8,7.8,8,7.8,8,13.6,999.9,35.4,*,28.9,*,0.02,F,0.4,1,1,1,0,0,11100
229170,99999,2020-02-24,2020,02,24,34.6,8,30.3,8,988.0,8,986.9,8,5.3,8,7.3,8,9.7,999.9,37.6,,31.1,*,0.04,F,999.9,1,1,1,0,0,11100
257050,99999,2020-09-21,2020,09,21,32.3,8,25.2,8,1025.3,8,992.4,8,28.7,8,1.9,5,1.9,999.9,38.7,,23.4,,0.0,F,999.9,1,0,1,0,0,10100
279280,99999,2020-04-15,2020,04,15,36.5,8,30.2,8,1004.9,8,984.3,8,4.7,8,6.1,8,9.7,999.9,44.8,,32.0,,0.28,F,0.4,1,1,1,0,0,11100
340090,99999,2020-04-17,2020,04,17,40.1,8,27.9,8,1005.4,8,975.4,8,6.2,7,7.3,8,9.7,999.9,47.8,,34.9,*,0.0,F,999.9,1,0,1,0,0,10100
407430,99999,2020-04-05,2020,04,05,50.9,8,43.4,8,1017.4,8,907.6,8,7.8,8,8.3,8,9.7,999.9,58.5,,44.6,*,0.02,G,999.9,1,1,0,1,0,11010
418621,99999,2020-10-06,2020,10,06,78.3,8,77.6,8,1006.9,8,3.4,8,2.4,8,0.8,8,1.9,999.9,83.5,,76.6,,1.07,G,999.9,1,1,0,1,0,11010
504680,99999,2020-09-01,2020,09,01,63.3,8,57.0,8,1002.7,8,983.1,8,11.1,8,3.2,8,5.8,999.9,74.3,,54.7,,0.65,G,999.9,1,0,1,0,0,10100
537980,99999,2020-07-02,2020,07,02,72.2,8,68.0,8,1006.4,8,985.3,8,2.5,8,8.5,8,13.6,999.9,91.0,,66.9,,2.44,G,999.9,1,0,1,0,0,10100
542080,99999,2020-05-21,2020,05,21,50.9,8,46.3,8,1005.2,8,866.6,8,14.3,8,4.1,8,5.8,999.9,71.4,,44.1,,0.44,G,999.9,1,0,1,0,0,10100
542080,99999,2020-07-30,2020,07,30,69.8,8,61.0,8,1008.6,8,874.0,8,9.6,8,5.1,8,9.7,999.9,85.1,,55.8,,1.17,G,999.9,1,0,1,0,0,10100
589210,99999,2020-08-07,2020,08,07,78.1,8,73.6,8,1007.9,8,978.6,8,5.6,8,2.2,8,8.4,40.4,97.7,,73.2,,0.84,G,999.9,1,0,1,0,0,10100
612300,99999,2020-09-04,2020,09,04,77.9,8,74.6,8,1012.8,8,985.2,8,5.8,8,3.3,8,9.9,999.9,88.2,,72.9,,0.83,G,999.9,1,1,0,1,0,11010
972600,99999,2020-03-05,2020,03,05,79.5,8,76.4,8,1008.6,8,8.1,8,5.0,8,2.7,8,6,999.9,88.9,,74.3,,2.28,A,999.9,1,0,1,1,0,10110
220030,99999,2020-01-04,2020,01,04,31.1,8,25.0,8,971.8,8,970.9,8,6.4,8,27.2,8,36.9,46.6,36.0,,24.4,*,0.34,F,3.5,1,1,1,0,0,11100
226480,99999,2020-04-26,2020,04,26,33.9,8,26.9,8,995.8,8,991.2,8,11.7,8,5.6,8,9.7,999.9,41.5,,25.9,*,0.03,F,0.4,1,1,1,0,0,11100
229130,99999,2020-04-18,2020,04,18,35.7,8,31.3,8,1001.9,8,999.0,8,5.3,8,4.7,7,7.8,999.9,42.3,,30.0,,0.04,F,999.9,1,1,1,0,0,11100
254000,99999,2020-10-03,2020,10,03,32.3,8,24.7,8,1017.8,8,12.4,8,21.7,8,3.4,8,5.8,999.9,38.8,,22.8,,0.0,F,999.9,1,0,1,0,0,10100
262910,99999,2020-04-17,2020,04,17,36.9,8,29.2,8,996.5,8,985.6,8,10.9,8,5.8,8,9.7,999.9,46.0,,31.6,,0.0,F,999.9,1,1,1,0,0,11100
263780,99999,2020-03-21,2020,03,21,28.0,8,19.5,8,1024.7,8,15.6,8,12.4,8,4.4,8,7.8,999.9,34.7,,21.9,,0.02,F,999.9,1,1,1,0,0,11100
276480,99999,2020-04-06,2020,04,06,31.6,8,13.5,8,1027.7,8,10.4,8,6.2,8,7.5,8,9.7,999.9,40.3,,25.7,,0.0,F,999.9,1,1,1,0,0,11100
277850,99999,2020-04-18,2020,04,18,39.6,8,30.7,8,1005.3,8,989.5,8,6.2,8,6.6,8,13.6,999.9,48.2,,31.3,*,0.02,F,999.9,1,0,1,0,0,10100
282140,99999,2020-04-19,2020,04,19,36.2,8,30.0,8,1013.8,8,992.8,8,20.4,8,6.6,8,11.7,999.9,45.3,,30.9,,0.02,E,999.9,1,0,1,0,0,10100
277760,99999,2020-03-20,2020,03,20,35.4,8,30.9,8,1008.3,8,996.0,8,12.4,8,5.2,6,9.7,999.9,43.0,,27.5,*,0.04,F,999.9,1,0,1,0,0,10100
275770,99999,2020-06-27,2020,06,27,69.5,8,56.4,8,1010.0,8,995.5,8,10.9,8,7.5,8,15.5,999.9,84.0,,55.4,,0.08,F,999.9,1,1,0,1,0,11010
306120,99999,2020-07-07,2020,07,07,73.0,8,59.5,8,1000.4,8,952.8,8,11.4,6,4.9,8,9.7,999.9,87.8,,61.9,*,0.01,F,999.9,1,1,0,1,0,11010
314780,99999,2020-04-26,2020,04,26,27.3,8,14.9,8,1016.3,8,908.0,8,31.1,8,2.9,8,5.8,999.9,39.6,,13.8,,0.0,F,999.9,1,0,1,0,0,10100
284180,99999,2020-04-23,2020,04,23,31.7,8,27.4,8,997.7,8,981.2,8,12.4,8,5.8,8,7.8,999.9,38.1,,28.2,*,0.11,F,0.4,1,1,1,0,0,11100
349840,99999,2020-01-02,2020,01,02,34.8,8,29.2,8,1023.0,8,25.8,8,8.5,8,6.1,8,9.7,999.9,42.3,,22.5,*,0.0,H,999.9,1,0,1,0,0,10100
350260,99999,2020-04-29,2020,04,29,41.6,8,29.7,8,1010.8,8,948.7,8,6.2,8,6.8,8,9.7,999.9,46.6,,35.2,*,0.05,F,999.9,1,0,1,0,0,10100
382070,99999,2020-12-01,2020,12,01,28.8,8,18.4,8,1028.3,8,982.6,8,26.4,4,4.6,8,11.7,999.9,33.8,,23.4,,0.0,I,3.5,1,1,1,1,1,1
483870,99999,2020-03-30,2020,03,30,76.6,8,55.4,8,1008.9,8,914.6,8,3.4,8,5.1,8,11.1,999.9,91.8,,64.6,,0.0,I,999.9,1,1,1,1,1,1
543740,99999,2020-05-14,2020,05,14,66.0,8,35.4,8,1010.7,8,966.5,8,17.6,8,6.8,8,11.7,999.9,79.2,,44.8,,0.0,G,999.9,1,0,1,0,0,10100
655920,99999,2020-02-22,2020,02,22,81.8,8,78.8,8,1009.8,8,7.6,8,5.9,8,2.5,8,6,999.9,89.6,*,75.2,,0.04,G,999.9,1,0,1,1,0,10110
232050,99999,2020-04-12,2020,04,12,21.7,8,16.9,8,1015.8,8,14.4,8,11.2,8,6.1,8,9.7,999.9,30.4,,10.4,*,0.0,F,31.5,1,1,1,0,0,11100
230220,99999,2020-10-06,2020,10,06,37.7,8,30.1,8,1026.2,8,19.8,8,6.2,8,15.8,8,19.4,999.9,38.5,,34.3,,0.02,F,999.9,1,0,1,0,0,10100
226710,99999,2020-02-29,2020,02,29,22.3,8,20.0,8,989.6,8,981.6,8,5.9,8,4.6,8,5.8,999.9,27.0,,18.5,*,0.14,F,28.0,1,1,1,0,0,11100
261670,99999,2020-05-18,2020,05,18,42.9,8,34.6,8,1005.9,8,994.8,8,11.8,8,4.6,8,9.7,999.9,51.1,,36.3,,0.04,F,999.9,1,0,1,0,0,10100
277520,99999,2020-04-19,2020,04,19,38.0,8,30.8,8,1013.6,8,996.5,8,9.6,8,3.3,7,5.8,999.9,46.4,,28.9,,0.04,F,999.9,1,0,1,0,0,10100
297060,99999,2020-10-05,2020,10,05,32.2,8,23.5,8,1025.2,8,10.6,8,12.4,8,6.3,8,9.7,999.9,39.6,,26.1,*,0.0,F,999.9,1,0,1,0,0,10100
421820,99999,2020-03-06,2020,03,06,61.3,8,59.2,8,1010.0,8,999.9,0,1.1,8,5.2,8,8.9,999.9,80.6,,57.2,,0.79,G,999.9,1,0,1,1,0,10110
861340,99999,2020-05-31,2020,05,31,70.4,8,63.4,8,1014.5,8,5.8,8,11.3,8,5,8,9.9,999.9,76.1,*,65.5,,99.99,,999.9,1,0,1,0,1010,1010
966550,99999,2020-01-17,2020,01,17,83.3,8,76.9,8,1012.1,8,8.6,8,5.2,8,4.1,8,8,999.9,93.2,*,76.1,*,99.99,,999.9,1,0,1,1,0,10110
227210,99999,2020-04-26,2020,04,26,34.1,8,29.3,8,996.7,8,987.0,8,11.0,8,3.3,7,3.9,999.9,42.4,,28.0,*,0.12,F,5.5,1,1,1,0,0,11100
230320,99999,2020-10-03,2020,10,03,33.9,8,30.1,8,1027.0,8,23.7,8,5.7,8,10,8,13.6,999.9,37.4,,31.6,,0.0,H,999.9,1,1,1,0,0,11100
229250,99999,2020-04-27,2020,04,27,34.2,8,28.1,8,1006.1,8,992.3,8,27.9,8,2.7,5,3.9,999.9,42.4,,27.9,*,0.12,F,999.9,1,1,1,0,0,11100
237340,99999,2020-03-04,2020,03,04,20.8,8,7.8,8,1007.5,8,998.2,8,11.2,8,9.5,8,11.7,999.9,26.1,,16.5,*,0.0,F,36.6,1,1,1,0,0,11100
249280,99999,2020-09-30,2020,09,30,31.2,8,28.1,8,1019.8,8,982.5,8,19.4,8,2.3,5,3.9,999.9,37.6,,27.5,*,0.03,F,0.4,1,1,1,0,0,11100
267950,99999,2020-02-28,2020,02,28,31.8,8,26.8,8,1001.2,8,971.9,8,7.5,8,3.9,8,5.8,999.9,36.3,,27.7,,0.02,F,999.9,1,1,1,0,0,11100
419630,99999,2020-09-15,2020,09,15,80.3,8,79.9,8,1005.9,8,5.6,8,1.9,8,0.5,8,1.9,999.9,85.8,,77.4,*,4.25,G,999.9,1,0,1,1,0,10110
548360,99999,2020-08-18,2020,08,18,83.5,8,77.2,8,1008.5,8,974.2,8,4.7,8,4.4,8,9.7,999.9,95.0,,73.6,,0.22,G,999.9,1,0,1,0,0,10100
599480,99999,2020-07-30,2020,07,30,78.7,8,75.6,8,1004.7,8,957.8,8,12.9,8,5.1,8,7.8,15.9,87.3,,75.7,,1.7,G,999.9,1,0,1,0,0,10100
572650,99999,2020-06-30,2020,06,30,83.5,8,76.0,8,1001.9,8,986.9,8,10.5,8,5.8,8,11.7,999.9,100.6,,72.7,,2.5,G,999.9,1,0,1,0,0,10100
599810,99999,2020-09-16,2020,09,16,86.1,8,78.0,8,1004.7,8,4.0,8,16.4,8,5.1,8,7.8,999.9,90.9,,81.3,,0.27,G,999.9,1,0,1,0,0,10100
984250,99999,2020-07-21,2020,07,21,82.2,8,75.3,8,1009.9,8,8.2,8,5.9,8,3.4,8,7.8,999.9,91.4,,76.3,*,0.0,G,999.9,1,1,0,1,0,11010
973400,99999,2020-02-17,2020,02,17,83.6,8,76.0,8,1010.8,8,9.6,8,4.7,8,6,8,11.1,999.9,92.3,,73.0,,99.99,,999.9,1,0,1,1,0,10110
220030,99999,2020-04-26,2020,04,26,33.9,8,28.3,8,999.0,8,998.0,8,14.3,8,23.8,8,27.2,999.9,35.2,,31.1,,0.06,F,4.7,1,1,1,0,0,11100
228020,99999,2020-04-04,2020,04,04,34.0,8,22.6,8,1005.9,8,3.6,8,22.7,8,6.1,8,7.8,999.9,42.1,,28.9,,0.02,F,0.4,1,1,1,0,0,11100
227780,99999,2020-04-22,2020,04,22,32.5,8,18.7,8,1008.7,8,1.4,8,12.4,8,10.9,8,13.6,999.9,38.1,,27.0,*,0.0,F,1.6,1,1,1,0,0,11100
238910,99999,2020-04-03,2020,04,03,33.5,8,26.1,8,1013.3,8,982.5,8,18.0,8,2.8,7,3.9,999.9,52.3,,17.2,,0.12,F,42.5,1,1,0,1,0,11010
273290,99999,2020-11-10,2020,11,10,34.6,8,28.1,8,1022.3,8,9.5,8,6.2,8,6.6,8,9.7,999.9,38.5,,29.1,*,0.02,E,999.9,1,0,1,0,0,10100
273930,99999,2020-01-19,2020,01,19,31.9,8,29.8,8,1018.7,8,1.4,8,10.9,8,10.4,8,13.6,999.9,33.1,,31.1,*,0.02,F,6.3,1,1,1,0,0,11100
370310,99999,2020-02-12,2020,02,12,31.7,8,24.7,8,1009.6,8,989.8,8,6.2,8,8,8,13.6,999.9,40.1,,22.1,,0.16,F,999.9,1,0,1,0,0,10100
483870,99999,2020-02-21,2020,02,21,69.2,8,54.7,8,1018.2,8,921.8,8,3.7,8,3.9,8,12,999.9,81.5,,58.3,*,0.0,I,999.9,1,1,1,1,1,1
483870,99999,2020-04-26,2020,04,26,73.9,8,66.9,8,1012.2,8,917.1,8,3.1,8,2.6,8,7,999.9,84.9,*,64.4,,0.76,G,999.9,1,0,1,1,0,10110
572450,99999,2020-08-18,2020,08,18,74.1,8,66.0,8,1010.3,8,977.0,8,18.6,8,3,8,4.1,19.6,96.3,,70.2,,0.07,G,999.9,1,0,1,0,0,10100
590230,99999,2020-03-02,2020,03,02,63.2,8,57.8,8,1015.1,8,984.5,8,5.0,8,4.1,8,5.8,16.7,74.5,,60.4,,0.18,G,999.9,1,0,1,0,0,10100
587250,99999,2020-04-18,2020,04,18,76.4,8,63.3,8,1011.2,8,986.1,8,5.7,8,2.8,7,3.9,999.9,91.6,,62.1,,1.0,G,999.9,1,0,1,0,0,10100
206670,99999,2020-10-05,2020,10,05,33.5,8,28.7,8,1012.7,8,12.0,8,9.8,8,21.6,8,25.3,999.9,36.7,,31.6,*,0.02,F,0.4,1,1,1,0,0,11100
225460,99999,2020-10-17,2020,10,17,35.3,8,31.3,8,1007.8,8,6.8,8,7.1,8,5.6,8,9.7,999.9,37.4,*,32.2,,0.1,F,999.9,1,1,1,0,0,11100
229830,99999,2020-11-21,2020,11,21,32.7,8,26.5,8,1023.1,8,12.5,8,24.7,8,4.6,8,5.8,999.9,33.6,,31.6,,0.02,F,3.1,1,1,1,0,0,11100
249080,99999,2020-10-24,2020,10,24,27.5,8,23.2,8,1019.9,8,987.0,8,11.7,8,2.9,8,5.8,999.9,35.6,,14.0,*,0.01,F,0.4,1,1,1,0,0,11100
272250,99999,2020-01-22,2020,01,22,30.8,8,24.6,8,993.4,8,980.4,8,5.3,8,6.6,8,9.7,999.9,34.2,*,27.9,*,0.12,F,999.9,1,1,1,0,0,11100
307410,99999,2020-09-30,2020,09,30,32.5,8,29.8,8,9999.9,0,866.8,8,999.9,0,4.9,8,7.8,999.9,40.8,,28.6,*,0.02,E,999.9,1,0,1,0,0,10100
313880,99999,2020-10-13,2020,10,13,28.0,8,21.8,8,1011.6,8,986.5,8,31.1,8,3.2,8,5.8,999.9,33.1,,24.3,*,0.04,F,0.4,1,0,1,0,0,10100
320690,99999,2020-10-16,2020,10,16,44.4,8,27.3,8,1010.5,8,9.8,8,12.4,6,18.2,8,21.4,999.9,46.8,*,41.2,*,0.0,F,999.9,1,0,1,0,0,10100
423430,99999,2020-04-25,2020,04,25,78.2,8,61.6,8,1005.5,8,999.9,0,2.2,8,0.7,8,1.9,999.9,99.5,,69.4,,0.31,G,999.9,1,0,1,1,0,10110
987520,99999,2020-12-11,2020,12,11,83.3,8,77.0,8,1009.9,8,999.9,0,6.9,8,6.2,5,9.7,999.9,94.1,,75.2,,0.06,G,999.9,1,1,1,1,1,1
228310,99999,2020-12-23,2020,12,23,30.5,8,28.2,8,1014.3,8,8.7,8,7.1,8,3.4,8,5.8,999.9,32.4,*,25.9,*,0.01,F,6.7,1,1,1,0,0,11100
243380,99999,2020-05-28,2020,05,28,31.6,8,21.6,8,1005.2,8,967.9,8,31.1,8,9.7,8,11.7,999.9,33.3,,28.6,,0.01,F,999.9,1,0,1,0,0,10100
408530,99999,2020-03-09,2020,03,09,41.2,8,22.4,8,1012.5,8,772.6,8,5.8,8,12.4,8,23.3,999.9,46.4,,34.5,*,0.0,G,999.9,1,0,1,0,0,10100
418830,99999,2020-03-03,2020,03,03,75.3,8,62.7,8,1010.7,8,8.6,8,2.8,8,1.2,8,1.9,999.9,86.9,,65.8,,0.73,G,999.9,1,0,1,1,0,10110
507880,99999,2020-05-31,2020,05,31,70.0,8,54.6,8,1003.6,8,995.8,8,14.5,8,9.5,8,13.6,999.9,90.1,,55.4,,0.48,G,999.9,1,0,1,0,0,10100
561720,99999,2020-04-19,2020,04,19,54.6,8,36.2,8,999.1,8,731.4,8,17.9,8,2.3,6,3.9,999.9,75.7,,38.3,,0.03,G,1.2,1,0,1,0,0,10100
653610,99999,2020-06-09,2020,06,09,74.3,8,71.2,8,9999.9,0,999.9,0,6.0,8,5.5,8,15.9,999.9,80.6,,68.0,,1.06,G,999.9,1,0,1,0,1010,1010
689060,99999,2020-07-24,2020,07,24,45.2,8,38.1,8,1006.6,8,0.0,8,10.4,8,15.9,8,20,999.9,48.9,,42.3,,0.59,G,999.9,1,0,1,0,0,10100
